state,district,agro_climatic_zone,crop,crop_type,season,soil_n,soil_p,soil_k,soil_ph,avg_temperature,avg_rainfall,humidity,area_hectare,yield_ton_per_hectare
Puducherry,Puducherry District 3,East Coast Plains,Mango,Horticulture,Kharif,97,20,50,7.73,30.2,1996.4,55.7,4.25,4.64
Puducherry,Puducherry District 3,East Coast Plains,Mango,Horticulture,Rabi,102,34,81,7.23,19.1,1937.4,55.7,4.24,2.93
Puducherry,Puducherry District 4,East Coast Plains,Mango,Horticulture,Kharif,80,20,34,7.13,19.3,1326.1,81.9,4.33,1.8
Puducherry,Puducherry District 5,East Coast Plains,Mango,Horticulture,Kharif,55,54,76,6.84,22.7,791.3,73.2,0.63,3.21
Puducherry,Puducherry District 3,East Coast Plains,Mango,Horticulture,Kharif,67,26,78,7.37,18.9,1817.3,50.2,2.99,4.4
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Rice,Agriculture,Kharif,102,53,54,7.84,28.0,1488.6,63.6,4.26,1.65
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Rice,Agriculture,Zaid,94,59,55,6.48,22.6,305.7,72.4,4.25,3.28
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Rice,Agriculture,Zaid,58,21,76,5.53,26.3,1395.1,81.3,2.22,4.94
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Rice,Agriculture,Zaid,62,29,86,6.3,33.1,383.7,46.1,0.87,5.29
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Rice,Agriculture,Rabi,109,24,75,7.46,20.5,1105.0,75.6,1.76,5.27
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Wheat,Agriculture,Kharif,49,38,66,7.81,21.7,1478.7,71.8,4.65,4.71
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Wheat,Agriculture,Zaid,45,46,41,5.58,24.3,1374.2,63.5,1.94,2.15
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Wheat,Agriculture,Zaid,52,46,39,7.51,27.0,1463.6,68.0,1.19,5.3
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Wheat,Agriculture,Zaid,72,26,44,6.21,23.4,827.0,73.7,3.01,5.47
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Wheat,Agriculture,Zaid,94,34,65,6.5,20.2,894.8,75.6,3.32,3.5
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Maize,Agriculture,Rabi,98,31,73,5.67,32.7,785.3,67.7,4.91,4.18
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Maize,Agriculture,Kharif,111,36,45,7.49,18.6,1491.1,41.0,4.38,2.21
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Maize,Agriculture,Rabi,87,53,83,7.9,34.1,319.1,49.1,4.97,3.72
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Maize,Agriculture,Rabi,45,58,76,6.08,21.2,687.8,81.4,3.66,4.96
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Maize,Agriculture,Zaid,96,32,45,7.93,24.2,1338.7,80.9,4.06,4.04
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Sugarcane,Agriculture,Rabi,83,50,39,6.77,19.4,1551.1,64.6,4.79,2.32
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Sugarcane,Agriculture,Kharif,89,21,37,7.54,32.5,431.4,55.4,3.59,3.74
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Sugarcane,Agriculture,Zaid,91,27,76,6.52,18.4,398.7,78.5,4.82,4.6
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Sugarcane,Agriculture,Zaid,85,49,39,6.41,29.0,693.4,65.1,4.04,5.4
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Sugarcane,Agriculture,Zaid,64,28,41,6.66,19.5,396.8,56.8,2.59,4.24
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Cotton,Agriculture,Kharif,99,27,32,5.65,33.4,1643.1,50.3,2.27,2.71
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Cotton,Agriculture,Rabi,109,26,73,7.47,25.8,649.2,49.4,1.18,3.96
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Cotton,Agriculture,Rabi,79,39,57,7.16,24.3,1905.6,71.7,3.89,2.59
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Cotton,Agriculture,Rabi,94,32,62,5.75,19.1,893.1,76.2,4.63,5.54
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Cotton,Agriculture,Kharif,44,25,63,7.5,21.6,754.3,50.5,2.82,2.95
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Tomato,Horticulture,Rabi,100,57,61,5.68,33.2,1054.4,69.7,4.82,1.95
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Tomato,Horticulture,Kharif,67,33,89,7.38,34.0,977.0,49.3,2.98,2.0
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Tomato,Horticulture,Kharif,95,55,46,5.53,28.3,411.3,57.1,0.52,4.27
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Tomato,Horticulture,Zaid,40,21,77,7.14,25.9,1666.7,45.1,0.88,1.7
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Tomato,Horticulture,Rabi,84,44,88,6.88,27.6,1550.7,52.2,2.09,5.42
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Potato,Horticulture,Zaid,44,26,39,6.57,27.0,765.1,81.7,2.71,5.29
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Potato,Horticulture,Kharif,114,38,57,6.75,24.2,1798.6,45.1,2.69,2.37
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Potato,Horticulture,Rabi,81,20,52,7.75,20.8,1427.4,49.2,2.37,3.93
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Potato,Horticulture,Zaid,45,38,82,5.86,18.4,703.0,74.8,1.58,4.78
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Potato,Horticulture,Kharif,44,23,73,6.11,24.4,811.8,44.9,2.7,3.2
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Onion,Horticulture,Zaid,69,35,31,7.06,25.9,1890.6,57.6,2.31,4.43
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Onion,Horticulture,Kharif,63,58,40,6.26,22.7,1769.5,40.2,1.41,4.16
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Onion,Horticulture,Rabi,109,51,68,7.47,33.8,500.4,50.4,4.57,2.3
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Onion,Horticulture,Rabi,115,43,35,6.23,28.0,1328.6,45.5,2.97,1.55
Chandigarh,Chandigarh District 5,Upper Gangetic Plains,Onion,Horticulture,Zaid,73,52,87,5.57,21.6,1035.2,58.8,0.7,4.15
Chandigarh,Chandigarh District 3,Upper Gangetic Plains,Banana,Horticulture,Kharif,91,28,76,5.75,32.5,300.5,79.7,0.59,4.91
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Banana,Horticulture,Rabi,82,29,59,5.68,31.0,421.1,81.5,0.73,3.66
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Banana,Horticulture,Zaid,85,59,65,7.4,31.3,1868.6,56.9,2.78,3.13
Chandigarh,Chandigarh District 5,Upper Gangetic Plains,Banana,Horticulture,Rabi,103,50,31,6.57,24.9,1511.5,81.3,3.5,3.62
Chandigarh,Chandigarh District 5,Upper Gangetic Plains,Banana,Horticulture,Zaid,48,39,64,5.74,18.6,1076.6,77.2,1.91,3.23
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Mango,Horticulture,Zaid,75,44,89,6.17,20.0,327.3,44.8,1.82,3.98
Chandigarh,Chandigarh District 4,Upper Gangetic Plains,Mango,Horticulture,Rabi,109,26,43,7.08,28.5,1236.3,51.3,2.17,1.94
Chandigarh,Chandigarh District 1,Upper Gangetic Plains,Mango,Horticulture,Kharif,69,43,52,7.12,33.6,1392.7,41.5,4.99,1.95
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Mango,Horticulture,Rabi,110,44,56,7.11,25.4,725.9,55.1,2.04,5.82
Chandigarh,Chandigarh District 2,Upper Gangetic Plains,Mango,Horticulture,Zaid,96,51,58,6.03,24.2,1796.6,45.9,1.05,3.72
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Rice,Agriculture,Kharif,61,25,72,6.59,19.9,539.8,76.9,4.49,2.56
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Rice,Agriculture,Kharif,57,35,33,7.75,30.4,1508.7,57.2,4.6,2.75
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Rice,Agriculture,Rabi,99,42,34,7.53,31.8,1297.8,74.2,1.32,2.26
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Rice,Agriculture,Rabi,104,40,69,7.22,33.2,1374.9,55.6,2.67,4.89
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Rice,Agriculture,Rabi,52,43,84,6.25,18.7,355.4,52.5,2.89,4.0
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Wheat,Agriculture,Rabi,105,58,70,7.76,21.9,795.4,78.3,2.56,1.61
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Wheat,Agriculture,Kharif,113,33,69,6.14,27.6,430.7,76.0,4.66,5.43
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Wheat,Agriculture,Rabi,109,33,41,5.91,32.1,851.8,58.9,3.57,3.09
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Wheat,Agriculture,Kharif,58,36,68,6.29,21.1,1575.1,49.2,3.59,3.07
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Wheat,Agriculture,Kharif,76,58,48,6.75,32.5,1299.6,52.5,2.29,4.56
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Maize,Agriculture,Kharif,67,45,47,6.16,21.8,632.9,45.9,4.7,2.15
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Maize,Agriculture,Kharif,89,23,84,7.39,31.4,478.1,77.6,2.34,2.68
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Maize,Agriculture,Kharif,45,43,66,7.82,22.0,1020.6,40.7,4.46,2.2
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Maize,Agriculture,Zaid,94,44,56,5.62,22.9,1139.3,46.4,1.11,2.65
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Maize,Agriculture,Kharif,92,39,86,6.13,32.9,1041.3,52.3,3.15,2.14
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Sugarcane,Agriculture,Rabi,109,57,67,7.84,33.7,385.7,47.8,1.13,2.77
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Sugarcane,Agriculture,Kharif,42,37,55,7.4,26.2,1214.2,42.7,3.0,5.06
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Sugarcane,Agriculture,Rabi,60,56,73,6.86,26.3,948.0,72.3,4.48,1.52
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Sugarcane,Agriculture,Zaid,81,56,37,6.67,32.2,602.0,47.2,3.46,5.42
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Sugarcane,Agriculture,Kharif,88,32,61,6.33,34.7,843.5,73.5,2.89,4.24
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Cotton,Agriculture,Rabi,81,51,52,6.93,30.2,1566.6,80.7,0.52,1.5
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Cotton,Agriculture,Rabi,103,50,82,5.99,19.4,1652.4,54.6,4.36,4.24
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Cotton,Agriculture,Rabi,100,20,61,6.09,32.2,1357.5,41.7,4.19,1.98
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Cotton,Agriculture,Rabi,106,37,79,7.26,30.7,730.9,79.4,2.57,2.45
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Cotton,Agriculture,Kharif,73,35,65,7.52,27.9,964.0,44.9,4.53,1.66
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Tomato,Horticulture,Kharif,47,34,88,7.24,22.3,1538.9,84.8,4.09,3.04
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Tomato,Horticulture,Kharif,104,20,80,5.56,21.0,1978.9,56.2,4.19,3.19
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Tomato,Horticulture,Rabi,81,21,64,7.84,22.4,1339.1,54.6,1.48,1.88
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Tomato,Horticulture,Zaid,83,56,88,6.88,28.9,1004.9,80.7,2.13,2.06
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Tomato,Horticulture,Rabi,44,52,34,7.39,32.2,1272.4,79.2,3.4,5.76
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Potato,Horticulture,Zaid,70,30,55,7.7,34.7,1139.4,57.6,2.62,5.34
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Potato,Horticulture,Kharif,118,49,69,6.92,20.9,1428.3,59.3,4.32,5.0
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Potato,Horticulture,Zaid,75,54,65,7.14,25.9,1098.2,57.1,4.68,2.62
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Potato,Horticulture,Kharif,109,54,81,6.77,27.0,1810.8,57.1,4.59,3.49
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Potato,Horticulture,Zaid,90,43,42,5.64,21.5,1110.7,59.4,3.38,5.75
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Onion,Horticulture,Kharif,73,36,50,7.74,34.4,1113.8,44.7,4.03,4.64
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Onion,Horticulture,Rabi,73,37,48,5.97,33.8,1499.7,46.8,2.27,1.75
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Onion,Horticulture,Zaid,95,44,75,7.12,23.6,574.4,40.6,4.2,4.36
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Onion,Horticulture,Zaid,97,45,37,6.85,23.1,754.2,49.8,4.21,4.12
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Onion,Horticulture,Rabi,56,28,41,7.64,33.5,1064.4,52.6,1.13,4.58
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 3,Island Region,Banana,Horticulture,Rabi,47,29,76,7.58,23.9,358.2,52.3,4.95,4.55
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Banana,Horticulture,Zaid,40,30,30,6.37,27.9,1780.1,52.1,1.05,4.01
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Banana,Horticulture,Kharif,81,54,81,6.5,28.1,1227.0,51.0,4.51,1.99
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Banana,Horticulture,Zaid,43,57,59,7.88,29.9,1349.7,65.9,1.31,3.45
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Banana,Horticulture,Kharif,117,53,55,7.76,19.4,1698.5,46.8,0.67,4.74
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 4,Island Region,Mango,Horticulture,Rabi,112,50,55,7.1,32.9,1935.3,78.6,0.77,4.49
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 5,Island Region,Mango,Horticulture,Rabi,61,34,46,7.63,23.4,1316.9,57.5,2.31,4.8
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 2,Island Region,Mango,Horticulture,Kharif,107,26,54,6.31,23.4,1573.0,54.2,3.35,4.6
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Mango,Horticulture,Zaid,97,41,64,7.89,27.9,1459.4,55.2,2.22,4.81
Andaman and Nicobar Islands,Andaman and Nicobar Islands District 1,Island Region,Mango,Horticulture,Zaid,52,57,67,5.93,21.6,1204.5,47.9,3.36,2.81
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Rice,Agriculture,Zaid,108,57,31,7.08,31.7,1964.7,75.8,3.68,2.11
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Rice,Agriculture,Rabi,76,51,89,6.08,33.4,465.4,51.4,3.48,4.53
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Rice,Agriculture,Rabi,59,58,52,5.91,33.0,678.6,45.1,3.57,3.48
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Rice,Agriculture,Zaid,78,47,48,6.11,21.3,1153.9,59.3,3.78,2.59
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Rice,Agriculture,Rabi,72,55,33,7.43,33.4,698.7,48.9,0.53,4.68
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Wheat,Agriculture,Rabi,98,45,30,7.82,19.7,1322.0,53.6,4.5,4.94
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Wheat,Agriculture,Kharif,118,43,33,6.29,34.8,1092.4,73.7,1.3,1.56
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Wheat,Agriculture,Rabi,88,41,61,5.52,34.3,1175.9,84.2,0.76,4.13
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Wheat,Agriculture,Zaid,110,49,41,6.4,30.7,1908.8,57.0,4.42,3.27
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Wheat,Agriculture,Kharif,111,45,62,6.55,19.5,643.3,47.0,2.67,3.88
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Maize,Agriculture,Zaid,64,33,34,6.79,32.8,649.4,41.8,3.53,3.05
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Maize,Agriculture,Rabi,54,50,51,7.04,20.9,1002.2,61.7,2.57,5.88
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Maize,Agriculture,Zaid,97,41,75,7.49,25.3,1071.5,79.6,4.53,2.57
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Maize,Agriculture,Rabi,95,36,67,5.88,22.2,799.1,67.4,2.18,3.78
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Maize,Agriculture,Zaid,66,55,61,6.36,29.4,738.3,51.0,3.72,3.85
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,106,52,56,6.84,32.4,991.3,75.2,4.26,3.54
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Sugarcane,Agriculture,Kharif,113,41,68,7.81,21.7,827.4,43.2,2.75,5.43
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Sugarcane,Agriculture,Kharif,54,25,81,7.77,24.9,1739.4,47.1,0.6,5.03
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,56,53,81,7.38,22.2,1445.6,41.9,4.27,2.26
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Sugarcane,Agriculture,Rabi,50,27,66,6.95,26.9,1688.0,73.7,2.3,1.87
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Cotton,Agriculture,Rabi,97,23,84,5.71,23.6,1021.4,64.4,2.18,5.05
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Cotton,Agriculture,Kharif,59,29,55,7.12,34.4,1167.6,84.4,1.86,1.64
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Cotton,Agriculture,Kharif,64,36,71,6.58,23.7,508.5,53.3,4.49,2.86
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Cotton,Agriculture,Rabi,59,23,49,6.86,33.7,1273.0,43.1,2.99,4.09
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Cotton,Agriculture,Rabi,86,50,64,7.06,22.4,1289.0,50.8,2.51,2.05
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Tomato,Horticulture,Kharif,82,23,36,6.52,34.4,1187.8,64.9,4.74,5.65
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Tomato,Horticulture,Zaid,80,54,83,7.59,27.8,329.7,83.8,2.62,3.27
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Tomato,Horticulture,Rabi,78,49,49,6.79,34.9,392.9,62.1,0.91,2.22
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Tomato,Horticulture,Zaid,96,56,36,7.87,23.7,1387.6,64.0,4.17,4.32
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Tomato,Horticulture,Kharif,50,51,71,6.77,33.3,1844.4,63.6,3.24,5.98
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Potato,Horticulture,Kharif,71,57,62,7.74,30.7,479.6,84.2,3.79,5.33
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Potato,Horticulture,Rabi,87,58,39,6.06,28.3,464.4,61.0,2.46,5.34
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Potato,Horticulture,Kharif,99,55,50,7.13,26.9,1333.5,57.2,4.94,4.67
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Potato,Horticulture,Rabi,72,42,84,7.31,29.6,1937.8,49.7,2.98,4.21
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Potato,Horticulture,Zaid,113,58,53,6.37,26.9,694.6,42.1,3.08,3.01
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Onion,Horticulture,Kharif,65,30,81,6.14,31.3,735.1,46.8,2.07,4.19
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Onion,Horticulture,Kharif,77,55,65,6.18,20.5,1330.4,62.0,0.93,3.28
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Onion,Horticulture,Rabi,104,37,33,6.37,32.0,1402.3,53.0,4.3,3.72
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Onion,Horticulture,Zaid,96,31,45,5.85,23.5,351.8,40.9,2.28,5.73
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Onion,Horticulture,Rabi,110,29,86,5.51,21.7,342.1,74.0,1.16,5.41
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Banana,Horticulture,Rabi,98,21,31,7.48,26.0,1456.4,68.0,3.66,5.03
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Banana,Horticulture,Zaid,55,51,52,7.05,23.8,349.1,57.8,4.69,4.32
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 4,Western Plateau & Hills,Banana,Horticulture,Zaid,57,23,78,6.49,26.8,1726.3,72.8,2.16,4.44
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 2,Western Plateau & Hills,Banana,Horticulture,Rabi,67,54,37,5.99,20.6,398.9,79.3,1.8,2.81
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Banana,Horticulture,Kharif,42,24,30,7.35,19.3,1865.3,83.8,3.23,3.67
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 5,Western Plateau & Hills,Mango,Horticulture,Zaid,87,30,73,7.12,23.5,1875.5,60.5,1.7,3.34
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 3,Western Plateau & Hills,Mango,Horticulture,Rabi,75,42,55,7.41,30.5,1684.5,41.4,0.71,5.05
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu District 1,Western Plateau & Hills,Mango,Horticulture,Kharif,83,48,74,7.1,32.6,1858.9,62.5,2.95,5.25
